Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
CDH3,lissencephaly,0.38328224,0.821003861,0.8393529668,0.1727232635,0.4586763382,0.85812414
BEX2,neurofibrosarcoma,0.733222,0.7998272257,0.7976441424,0.3419079781,0.7716728449,0.8715755
DVL2,endometrial_adenocarcinoma,0.36266777,0.7505502149,0.7941520901,0.1027855054,0.4697045386,0.9004193
RPS10,dissociated_nystagmus,0.23421904,0.8095775362,0.8116993739,0.07192125171,,0.8881582
CLPS,coxsackievirus_infections,0.2968127,0.865454123,0.7894387666,0.1711533815,,0.84217817
TBK1,angiolipoma,0.049373426,0.8179207559,0.8568049729,0.1121688187,0.2504345179,0.8847263
PPP2R1A,acute_myelomonocytic_leukemia,0.40986222,0.8250019364,0.7520164365,0.1612736136,0.2839156687,0.82093567
NCOA7,ulnar-mammary_syndrome,0.38762018,0.8332170418,0.7532349117,0.1651242524,,0.8434199
CHRD,renal_dysplasia,0.50650454,0.7914424679,0.8063560733,0.08201875538,,0.8259304
CD99,idiopathic_central_precocious_puberty,0.01296691,0.8041162265,0.7877758735,0.1614557803,0.0288280528,0.8384773
MEIS1,otitis_media,-0.015155614,0.8563944151,0.8564775039,0.04304938391,0.02571063302,0.8699084
HELT,myocardial_reperfusion_injury,0.44911823,0.7950720883,0.7436776564,0.06328877062,,0.8440442
MAML2,myelofibrosis,0.25607744,0.8400971751,0.8404776447,0.09209931642,0.1576960534,0.887371
ARFRP1,renal_hypertension,0.27428833,0.85270092,0.8035173475,0.1043970808,,0.8695992
KCNV1,gonadal_dysgenesis,0.23809808,0.840864044,0.8398155255,0.01547181979,,0.87381244
SAG,stereotyped_behavior,0.19833982,0.8541966001,0.8430828511,0.04045366868,0.2497462928,0.82500005
RAB6A,baller-gerold_syndrome,0.4710139,0.8652273816,0.8495258829,0.195050776,,0.90854704
CHUK,hurthle_cell_tumor,0.38996553,0.8614909529,0.811645658,0.05770857632,,0.86574227
FBXW11,asthenia,0.17976098,0.8278835517,0.8586262741,0.1305848211,,0.86466503
YY1,benign_prostatic_hyperplasia,0.11125804,0.822038985,0.7620282176,0.09717087448,0.1414111257,0.8334864
AMH,allergic_reaction,-0.08971551,0.8380543681,0.8312008054,0.004851418082,-0.07590510696,0.89268374
PLCG1,gestational_trophoblastic_disease,0.085274495,0.8240002892,0.793934244,0.07073219866,0.1864756942,0.8598068
S100A7,severe_combined_immunodeficiency,0.2787592,0.8400415384,0.756311075,0.0893792063,0.2919198871,0.84277964
VTCN1,neuropsychiatric_systemic_lupus_erythematosus,0.4717741,0.8343845431,0.7860537237,0.2094759047,0.6172609329,0.8826967
NMT2,pseudopelade,0.4038316,0.9068553562,0.8288525115,0.1694301069,,0.86251867
SLC2A4RG,dysmorphic_features,0.19700529,0.8439037339,0.7963521689,0.1513728201,,0.8852204
MFSD8,binge_drinking,0.038950883,0.8136333568,0.8054988733,0.03886481375,,0.8719261
CD52,hyporeflexia,0.09441006,0.8228118649,0.8048537574,0.09211045504,0.2218639106,0.8438556
PROM1,squamous_cell_neoplasms,0.50066406,0.8429882429,0.823908419,0.1677858531,0.5835204124,0.84764826
GBX2,chromosome_deletion,0.32002932,0.832363144,0.8173999897,0.2315954119,0.3421238065,0.8521625
ALOX12B,biliary_tract_cancer,0.48472092,0.8459243615,0.809359482,0.0855994001,0.624707222,0.9142012
FGD2,immune_complex_diseases,0.3897233,0.7832615538,0.8586588197,0.1460490674,,0.8304798
MCCC1,lethargy,0.10515393,0.8087928376,0.8659698135,0.1176411286,0.1265811175,0.82873774
FOLR3,arthritis,0.10102183,0.8346327752,0.8353574691,0.1308957338,,0.8897373
GSG1L,beta-galactosidase_deficiency,0.25642243,0.8923107792,0.8161542835,-0.04133554548,,0.85414624
VPS8,keratitis,0.09326959,0.8362214952,0.8766695666,0.0847305879,0.1624195874,0.9005738
ECSIT,progesterone_resistance,0.20631424,0.849205629,0.8190762669,0.1199046969,,0.8641108
ANP32B,neonatal_alloimmune_thrombocytopenia,0.2253831,0.8425135394,0.7979094941,0.2272016704,0.1552123427,0.90004456
CAT,kaposiform_hemangioendothelioma,0.021259002,0.7505233075,0.6089552347,0.08286157995,,0.8310522
GDAP1,west_nile_fever,0.4710594,0.8886439546,0.861766215,0.1498790234,0.6392976046,0.9012092
ADCY9,ulnar-mammary_syndrome,0.55327415,0.8265227483,0.8221183427,0.09771203995,0.2987829149,0.83975476
ASCC3,juvenile_hemochromatosis,0.29015598,0.800436539,0.8213135676,0.104031384,0.6047706008,0.88858247
ATF6B,eating_disorders,0.010628815,0.7896174141,0.8398306991,-0.03859748319,,0.885869
STOM,cholecystolithiasis,0.18141264,0.8249460584,0.7941394015,0.04872456565,,0.86803335
RADX,nonorganic_psychosis,0.4684584,0.8428280845,0.7985538085,0.01801084541,,0.86060977
MYOD1,absent_kidney,0.24003938,0.8280209767,0.8932551636,0.06761344522,0.1695785224,0.8560982
PRICKLE2,cocaine_use,0.05450298,0.873047129,0.857498351,0.15420039,0.1402522922,0.8632498
ARHGAP19,congenital_hypothyroidism,0.1285284,0.8738316308,0.8057849784,0.04649128392,,0.9047312
CARD10,adenomatous_polyps,0.23664019,0.8198012862,0.7771395301,0.1253915578,0.3466697335,0.8159019
ENO3,spasmodic_torticollis,0.23235637,0.8010285571,0.8083851515,0.03804516792,0.2190507352,0.86394715
SRCAP,martsolf_syndrome,0.41118535,0.8955621804,0.8776585738,0.2608987093,,0.8800506
ATG4D,abetalipoproteinemia,0.42616186,0.8042882079,0.8155229278,0.2456453592,,0.8803049
NCAM2,sturge-weber_syndrome,0.19848517,0.8657688875,0.8714313547,0.2504889667,,0.8821313
PTF1A,microlissencephaly,0.40754235,0.8704922992,0.8175305275,0.2973799706,-0.04968713596,0.8388598
RNF4,rachischisis,0.48756003,0.7366482008,0.8459692822,0.1665834635,0.3363004923,0.92792106
TAX1BP1,respiratory_failure,-0.009499405,0.7974444894,0.833293229,0.1547455788,,0.81537044
CYB561D2,proteus_syndrome,0.37754437,0.8357235217,0.8199131385,0.006388988812,,0.8790852
SPG11,speech_disorders,0.28862637,0.8263680448,0.8160171062,0.2395761758,0.4204915762,0.8715743
TAL1,inflammatory_linear_verrucous_epidermal_nevus,0.23471254,0.856352379,0.7629963978,0.05360088125,0.3846534491,0.8454225
CDC7,infantile_neuronal_ceroid_lipofuscinosis,0.23689494,0.753486787,0.814550402,0.08713892102,0.2165680081,0.8195952
GSAP,arteriosclerosis,0.10400767,0.8113417703,0.8006879793,0.1821245253,,0.8904146
NEDD4L,pfeiffer_syndrome,0.36377126,0.8374281116,0.8197357965,0.1087174416,0.6189436316,0.86732256
ALDH4A1,buruli_ulcer,0.22789729,0.8687287238,0.8454512386,0.02501028217,,0.8975428
F2RL3,hyaline_membrane_disease,-0.029321302,0.8354562989,0.8506375612,0.06642710418,,0.8525142
NIFK-AS1,fabry_disease,0.086020164,0.8454523033,0.8075887977,0,0.09566675872,0.9042331
RNF6,cutis_laxa,0.4313168,0.7249397556,0.8311876175,0.1093144938,0.5604452491,0.86234164
RBM10,somatoform_disorder,0.3009107,0.8219061209,0.8338989771,0.1613635123,0.3406701088,0.88573337
MED19,pancreatitis,0.054803513,0.7806720406,0.8217625707,0.07730647922,0.08781916648,0.87195265
PELP1,neuroendocrine_tumors,0.28650692,0.8970372476,0.8385882084,0.2339780778,0.2490599602,0.84869164
PIN1,blepharoptosis,-0.00052507594,0.8209590034,0.8194011218,0.04163292423,0.1552486122,0.86199224
SLMAP,vomiting,0.10835615,0.8606983494,0.8424751201,0.03285680339,0.08311858028,0.88471544
MLF2,sciatic_nerve_palsy,0.11782916,0.800066195,0.8190457152,0.05466314778,,0.85125285
HPS5,thyroid_agenesis,0.2961039,0.7931892929,0.8256292396,0.1699529886,,0.85333014
ABCD2,myocardial_reperfusion_injury,0.36725512,0.7973406136,0.7943685155,0.1992236823,0.2661444247,0.86233723
THSD7A,generalized_hypotonia,0.10230764,0.8499542549,0.8208439513,0.1019284129,0.1678466201,0.87472904
KAT5,microcornea,0.27010292,0.8450562232,0.8955494085,0.256219089,,0.8888699
ZNRF1,orthostatic_headache,0.37130573,0.8002999403,0.842020491,0.1197229773,,0.8504864
ENO4,hyperthyroidism,0.046303067,0.7949202751,0.8083015741,0.0424403362,,0.8188498
WWP1,sjogren-larsson_syndrome,0.39679822,0.8315919583,0.7981695395,0.2044526339,0.5974917412,0.8941964
COL3A1,rickets,0.195602,0.8464688714,0.8499260691,0.08614982665,0.1890691668,0.8781017
IFT88,autism_spectrum_disorders,0.111801386,0.8058685889,0.8036183604,0.1723831445,0.01528571546,0.8672617
RETSAT,congenital_ichthyosis,0.24651779,0.8445778192,0.8188421355,0.1358874738,,0.88452756
LINC02023,chronic_liver_failure,0.34251434,0.8212437081,0.7312314682,0,0.5416625142,0.8538234
WASF3,vitamin_e_deficiency,0.4123776,0.7928169063,0.856451673,0.1414958835,0.4238443077,0.86029005
KERA,underweight,0.10791385,0.8213060509,0.852812543,0.06172006577,,0.83892536
DDHD2,typhlitis,0.6499574,0.7758277643,0.8114923829,0.0973970592,,0.8900602
CHAC1,islet_cell_tumor,0.336851,0.8920920405,0.8489241364,0.1410602927,0.3049600124,0.8529685
GCLC,kleine-levin_syndrome,0.24897823,0.8312592511,0.8355156708,0.08243991435,0.4081881046,0.87373084
RNASEL,bulbous_nose,0.22642657,0.818326188,0.8573520653,0.04885959625,0.2731308639,0.85346043
UGT1A4,hypoxia,-0.033913102,0.8505080888,0.8006952339,0.04692556709,0.1525390744,0.84711695
CCDC34,aids_dementia_complex,0.31278986,0.8199946687,0.8204850086,0.08278977126,0.4015155137,0.87593555
TIMM50,adenomatous_polyposis_coli,0.30446023,0.8419576816,0.7774419605,0.009107061662,0.4129126072,0.8431558
SULT4A1,atrial_fibrillation,0.056835163,0.8257629563,0.7798316972,0.1111427397,-0.03616927564,0.88116
MAPKAPK2,lymphatic_abnormalities,0.35374972,0.8169977119,0.8393583041,0.04798954353,0.2067723572,0.8555396
EBAG9,diabetes,0.027687293,0.8481071764,0.8521237179,0.1141494364,0.1112600714,0.88287663
PRMT8,pseudopseudohypoparathyroidism,0.56910944,0.822802368,0.7999485132,0.1795724481,0.4007256627,0.8428285
VEZF1,creutzfeldt-jakob_disease,0.057875745,0.8544736057,0.8511566748,0.09014280885,0.1166900471,0.8697594
PCP2,thyroid_carcinoma,0.19220719,0.8230207025,0.8336876648,0.04786372185,,0.81061023
ART1,tumoral_calcinosis,0.34351254,0.7880770201,0.8426616902,0.09895381331,0.2268219888,0.841573
SLC26A4,pseudomonas_infections,0.2658568,0.8548148327,0.8117075573,0.04696108773,,0.8263453
SH3PXD2B,blindness,0.15509146,0.7469893689,0.7863786224,0.1754613966,0.1789198816,0.8221513
SART1,testicular_neoplasms,0.4896325,0.837343745,0.81907208,0.1320869923,0.3847110271,0.8776456
SMYD2,profound_mental_retardation,0.17781487,0.8171268502,0.8122637614,0.164434582,0.1268232167,0.83302104
ALDH1A1,chondroblastoma,0.23613773,0.8287339623,0.8453716454,0.1508440226,0.4245710373,0.91620725
NOD2,low_cardiac_output,0.10204367,0.8562645437,0.8305410286,0.08994746953,0.1048689634,0.9005508
FRAXE,sertoli_cell_tumor,0.4269586,0.8896025236,0.8719911727,0.1355968714,,0.89910334
MTMR14,endometrial_adenocarcinoma,0.44055074,0.78939106,0.7985687003,0.1398069561,0.5755729675,0.86692095
IL4R,lens_opacities,0.2297698,0.8410903659,0.8051438138,0.04861183465,0.3648898602,0.87011707
ATP2A1,senile_plaques,0.23631862,0.8561011036,0.8201940391,-0.003268843517,0.3866913617,0.8784333
GSTT1,vipoma,0.070054404,0.8560771235,0.8870846401,0.04845594615,0.08803746849,0.8823508
MMP28,gastrointestinal_stromal_tumors,0.1806404,0.8212576095,0.8040959244,0.1874813735,0.1759693027,0.84033877
HTR2B,rachischisis,0.43350708,0.8697989089,0.8379167123,0.1157778949,0.5245141983,0.84453917
ITGBL1,neurofibromatosis_2,0.40699202,0.8576762628,0.8228885344,0.09148173034,0.5768224001,0.87112385
BCAR1,chromosomal_instability,0.32708442,0.8752059088,0.8174380963,0.1953603774,0.3369067013,0.8705102
MARCO,orthostatic_intolerance,0.022600874,0.8296737809,0.7854207509,-0.01126929652,0.2574332654,0.8325247
ITGA4,osteopetrosis,0.1613675,0.7884399245,0.8272455482,0.08207836747,0.2989848256,0.8696219
KRAS,pancreatitis,0.11168997,0.8144275435,0.8188849639,0.2124910951,0.02424192429,0.8216818
TACC1,global_amnesia,0.21670304,0.8738881383,0.857199276,0.06602954865,,0.9303962
ASB16-AS1,coronary_thrombosis,0.30775878,0.8180028303,0.7755685199,0.09765399992,,0.8937601
CUTA,klippel-trenaunay-weber_syndrome,0.3931185,0.8347411738,0.7711935145,0.1343888938,0.5704478621,0.84831613
HDAC8,scleroderma,0.05267384,0.7909476011,0.8264849024,0.1359895021,0.1247959882,0.8721838
NCDN,zap70_deficiency,0.29733193,0.8553476833,0.8450195164,0.169283092,,0.8938279
ME1,infantile_nystagmus,0.18834832,0.7727231693,0.8115905377,0.0727699846,,0.8427578
ALKBH3,ectopic_pregnancy,0.09814189,0.8538362897,0.8043932568,0.1006839499,0.1307004839,0.87477136
ACTBP2,infarction,-0.0061601102,0.8294798962,0.8074519991,0.04477665201,-0.05632513016,0.8701709
CHAT,hydrolethalus_syndrome,0.0810358,0.7944890991,0.7715528289,0.1105478704,,0.8031733
SLC10A4,common_variable_immunodeficiency,0.11570725,0.86236666,0.7654364739,0.1418156028,0.06202900782,0.8331512
UNC45A,drug_use_disorders,0.30249164,0.8793068501,0.81212438,0.07160875946,0.444307059,0.8548111
TOMM20,cerebral_calcification,0.17363542,0.8418645106,0.8328657104,0.0763566196,,0.80150104
TRIM26,congenital_nystagmus,0.30449128,0.7923204688,0.7815484004,0.1726060212,,0.87813765
LRRTM2,orthostatic_hypotension_2,0.04756798,0.8330174854,0.8010454886,0.09433024377,,0.8793773
KERA,cutis_marmorata_telangiectatica_congenita,0.39660376,0.8509162608,0.7640453191,0.1733244807,,0.85024285
NMNAT2,hajdu-cheney_syndrome,0.30860645,0.8803605501,0.8474214511,0.09214119613,-0.01403403468,0.8822933
ASL,leukocyte_inclusion_bodies,0.04220067,0.7956242227,0.759459201,-0.003081059782,,0.88246036
VCY,hepatitis_b,0.15181059,0.834551232,0.8335260164,0.1978242397,0.2547568679,0.8781847
DYNLL1,brachytelephalangic_chondrodysplasia_punctata,0.20447391,0.8000335406,0.8305620143,0.1212928817,,0.83884275
THSD7A,memory_disorders,0.14952976,0.8165238764,0.8157548164,0.08964091539,0.3483378291,0.8652984
PCCB,fibrosarcoma,0.29883242,0.819502364,0.8351886071,0.08485841751,0.3744778037,0.835601
MAB21L2,profound_mental_retardation,0.25638723,0.8320880539,0.7981810567,0.2379929423,0.1736377925,0.86182636
MAF,body_rocking,0.15722317,0.8559040587,0.8765944994,0.008567737415,,0.88901764
IFNA4,breast_diseases,0.4079643,0.8012329161,0.8523374235,0.06901030988,0.4970896542,0.88715696
CDH17,graves_disease,0.1838476,0.8544480532,0.8881847727,0.1494335383,0.0932219401,0.85484266
BCKDHB,muscular_dystrophy,0.29283413,0.7763191696,0.7794655573,0.1011788547,,0.8369115
GPR161,thrombosis,0.019728705,0.8563761248,0.8295259155,0.05791654065,,0.86855686
PCYT1A,severe_combined_immunodeficiency,0.22533584,0.8794677693,0.7724620719,0.001088566496,,0.81757635
NOP14,fine_tremor,0.38643616,0.8542803545,0.7313426862,0.1752899885,,0.8926228
TUBB6,vitiligo,0.06156397,0.865520391,0.8211947628,0.03382601589,0.1171307638,0.8796873
KCNB1,schwannomatosis,0.3594562,0.8533590841,0.8487670947,0.1039510816,0.5381806493,0.9039011
SIRT7,cyclic_neutropenia,0.33889574,0.8323062809,0.8254695541,0.107424356,0.5025478601,0.8513663
NSUN2,familial_lcat_deficiency,0.3300032,0.8750691023,0.8365445424,0.1077557728,0.4670040011,0.8678014
MVD,respiratory_insufficiency,0.04533594,0.7420185966,0.8054786627,0.0284622144,0.004200595431,0.8070288
ZC3H15,drug_withdrawal_symptoms,0.5530768,0.8145778862,0.8078090983,0.21348086,,0.8557132
EXT1,pathologic_neovascularization,0.21539903,0.8259320694,0.8310843517,0.1460131258,,0.8045026
DLD,macroorchidism,0.28355622,0.7970996471,0.838802093,0.2025116384,0.3463875055,0.8815831
VKORC1,nephrolithiasis,0.18629724,0.8773417562,0.8045550345,0.05901102349,0.1957806051,0.8870052
PIM1,sarcoidosis,0.073297985,0.8477665501,0.8570321182,0.1481487304,0.1182301715,0.8866676
SLC29A1,respiratory_sounds,0.12882508,0.8269670046,0.8107127747,-0.01359611191,0.297073245,0.8099257
GPIHBP1,venous_thrombosis,0.18633515,0.8343930974,0.7853028296,0.2247115523,0.2054874897,0.86436963
CTSZ,fetal_growth_retardation,0.34690386,0.8120801135,0.8156151036,0.05628355592,0.427906543,0.8808893
ABL1,pitt-hopkins_syndrome,0.221519,0.857211647,0.7983211513,0.0207295958,0.2275845706,0.9100199
PTPRZ1,early_awakening,0.05697997,0.8182198431,0.8189202928,0.09772109985,,0.76954
CASQ1,chondrodysplasia_punctata,0.34372604,0.8534386322,0.8410917038,0.1496464759,0.594373107,0.8811135
OCIAD1,tracheoesophageal_fistula,0.33953822,0.8477171914,0.7920564194,0.02905193157,0.1869139671,0.8869925
RPN2,coronal_synostosis,0.44739622,0.8053575612,0.8217090186,0.1002789661,0.4479389191,0.91297513
ATP6V0A2,chronic_progressive_external_ophthalmoplegia,0.39802635,0.7795428077,0.7865441278,0.0650909245,,0.88667774
HPBP,intracranial_meningioma,0.40229297,0.7490436297,0.7710575135,0.1251755804,0.386146456,0.8172972
PROX2,semantic_dementia,0.18709007,0.8072979035,0.8185876556,0.1017600819,,0.8716733
MAS1,dyschezia,0.3400343,0.8523074722,0.8502212636,0.2548801303,0.4631879926,0.8892423
NTRK2,severe_depression,0.03587822,0.8010990733,0.8303612646,0.1738253385,0.1569254547,0.85243875
SLC12A3,lysinuric_protein_intolerance,0.5206933,0.8876717997,0.8399334624,0.2188605815,0.6108920574,0.8804382
SLC25A22,williams_syndrome,0.19918278,0.8375249808,0.8354676044,0.04721589759,0.2915921807,0.8498838
SORL1,acute_kidney_injury,0.082973644,0.8540318355,0.8361202055,0.1126006767,0.08008036017,0.8413139
CD86,hereditary_paraganglioma,0.07367688,0.7814703734,0.7638203101,0.02814413607,,0.83045906
SLAMF9,blepharoptosis,0.18046884,0.8107137122,0.7987832887,0.03314285725,0.2716416121,0.8744042
MKRN3,merrf_syndrome,0.43669814,0.8950219233,0.9120385969,0.2142073214,0.4886463284,0.89156616
CACNA1C,congenital_fiber_type_disproportion,0.3241384,0.8839598448,0.8050412549,0.1910176128,0.3605364561,0.85132855
ADA,congenital_myotonic_dystrophy,0.15037109,0.7842252028,0.7316581246,0.0864141956,,0.8534304
CARS2,cns_disorder,0.55098677,0.8694877202,0.8696858319,0.2666096389,,0.8756373
TFG,lymphoid_leukemia,0.21227601,0.6855285283,0.7626936136,0.110122785,0.6332167983,0.8584249
RBM4,idiopathic_generalized_epilepsy,0.14967749,0.7717694162,0.818546809,0.101699166,0.1823668182,0.8790493
KIAA0319,fibroadenoma,0.15078253,0.8083504707,0.7517960897,0.09813635051,0.3849651814,0.83344007
DTNA,nevus_sebaceous,0.31394798,0.8158829744,0.8036587887,0.132599175,,0.88314646
DCP2,holt-oram_syndrome,0.2626003,0.8429361191,0.8878494489,0.1760203689,0.2718730271,0.90855384
FASN,glaucoma_suspect,0.06768523,0.8234104712,0.8409774305,0.0507126376,0.1098515391,0.9067838
UTP4,thrombosis,-0.03376634,0.8205237262,0.8263617179,0.05917599052,,0.89416414
GP1BB,pneumonitis,0.24838279,0.8387640718,0.8395757596,0.03670167923,0.2044511139,0.8468602
LILRA5,anoxia,0.13143174,0.8359357529,0.8370092989,0.1089445353,0.2950921655,0.9001032
ARHGEF7,peutz-jeghers_syndrome,0.33812225,0.8426064147,0.7968379883,0.1964508891,,0.9062779
MED23,nicotine_dependence,0.142876,0.8522123794,0.8366785842,0.1789264381,,0.890205
MYOCD,polyarteritis_nodosa,0.21152431,0.8582119287,0.8306780345,0.1451609433,0.1839172244,0.8633808
ACSL6,fatty_liver,0.22223212,0.8259442943,0.8257152795,0.246800825,0.2118342221,0.86494505
TMEM9,postoperative_complications,0.10996032,0.8304663302,0.7960648885,0.1754771918,-0.1312024593,0.82161915
PSMB8,residual_cancer,0.08487083,0.8415788035,0.8626519847,0.07482779771,0.1434277147,0.8460864
ABCA7,neuroretinitis,0.21344806,0.7808861899,0.8304026689,0.1077030748,0.4677078128,0.8683073
SAGE1,sarcoma,0.32335457,0.8413520363,0.8626396651,0.1147236899,0.3643145263,0.89568317
ZNF516,chronic_lymphocytic_leukemia,0.21672544,0.8033683848,0.7124037238,0.08087087423,0.2952548265,0.8677956
UROD,sagittal_sinus_thrombosis,0.22141175,0.7749505789,0.7910487946,0.1493549496,0.3145703375,0.86260986
CFHR2,candidiasis,0.2156167,0.8419434202,0.8460278873,0.1478951126,,0.8141974
WNT6,osteoma_cutis,0.32070208,0.738570004,0.8114659752,0.2292698622,0.2886960506,0.8789921
ZNF195,polycythemia_vera,0.13206019,0.8643351347,0.7923671277,-0.003454849124,,0.866231
PLSCR1,pituitary_carcinoma,-0.063162185,0.8072498051,0.8173914683,0.1273863763,0.2840470076,0.83385146
CCL4,pemphigus_foliaceus,0.06782162,0.8158392347,0.7767764287,0.01555104367,0.3227603436,0.853206
EAF2,porokeratosis,0.40962288,0.8279639409,0.8333532778,0.127926439,,0.8479171
LRRFIP1,thiamine_deficiency,0.21842495,0.8733648664,0.8343232238,0.06539410353,0.3880134821,0.90371245
ANKRD55,substance_use_disorders,0.06985779,0.8364024536,0.8060784161,0.1748842001,0.1765219867,0.87293816
PHC1,persistent_hyperplastic_primary_vitreous,0.5240096,0.8429435033,0.8384473864,0.1279383898,0.5326200724,0.8578399
